,person,became_member_on,gender,age,income,total_amt,monthly_freq,txn_times,ave_btwn_time,recency,prop_wks_w_txn,ave_txn_amt,num_offers_received,offer_view_rate,offer_complete_rate
13052,3f48b128c5e34a82bc2fa283e9ddd005,2018-02-18,M,23,35000.0,3.8800000000000003,3.0,"[72, 426, 480]",204.0,234.0,0.4,1.29,4.0,0.5,0.0
13053,a996a6df1fa94375a43faab4524ec7ae,2017-08-02,M,50,42000.0,9.44,4.0,"[372, 594, 636, 660]",96.0,54.0,0.4,2.36,3.0,0.33,0.33
13054,460d98ce023d4352b296a8c348b16af8,2015-02-17,F,34,34000.0,57.55,19.0,"[186, 210, 216, 228, 234, 258, 270, 318, 324, 336, 360, 366, 402, 420, 438, 456, 612, 648, 660]",26.33,54.0,0.6,3.03,4.0,1.0,0.5
13055,4c75bfae0f064ea3a28b13c90e6d362f,2015-11-01,F,74,64000.0,150.76000000000002,9.0,"[24, 348, 414, 426, 432, 456, 462, 582, 660]",79.5,54.0,0.6,16.75,3.0,1.0,0.67
13056,0a6d56d11a9b43bdb6aec1be26ae3f52,2017-12-16,M,56,39000.0,39.82,8.0,"[102, 198, 204, 306, 432, 456, 504, 594]",70.29,120.0,0.8,4.98,5.0,0.6,0.6
13057,de66a1379276494ca24ca63779aa2bf3,2018-06-17,F,62,35000.0,25.060000000000002,8.0,"[186, 486, 492, 528, 564, 642, 672, 702]",73.71,12.0,0.8,3.13,5.0,0.4,0.2
13058,345f9431137a49b3963221a55567c4a8,2017-04-05,M,53,77000.0,125.92999999999999,6.0,"[36, 210, 264, 474, 540, 684]",129.6,30.0,1.0,20.99,5.0,0.6,0.6
13059,32d4cf1c3c61452f99bfe9b193cc656a,2018-02-20,F,65,97000.0,95.08,4.0,"[114, 408, 480, 666]",184.0,48.0,0.6,23.77,3.0,0.67,1.0
13060,2b42d0e8b0d844dcb07920dffe764bc8,2018-05-26,M,67,39000.0,10.0,4.0,"[78, 240, 306, 474]",132.0,240.0,0.6,2.5,5.0,0.6,0.0
13061,9b4a23b207c5467383c8780f25641d74,2016-01-16,M,36,52000.0,20.47,7.0,"[270, 324, 378, 420, 456, 540, 618]",58.0,96.0,0.6,2.92,5.0,0.4,0.2
13062,9c6bc249c40d46a184528c739a1f8b35,2018-01-25,M,47,32000.0,11.4,5.0,"[270, 594, 624, 630, 642]",93.0,72.0,0.4,2.28,4.0,0.5,0.0
13063,5feffcc783814110a640ad40ccea3af4,2018-04-27,F,79,46000.0,10.41,6.0,"[42, 180, 276, 378, 456, 522]",96.0,192.0,0.8,1.74,4.0,0.75,0.0
13064,ee16ef05038741e78bd9b8462c80d34f,2017-11-26,F,40,50000.0,7.209999999999999,2.0,"[330, 702]",372.0,12.0,0.4,3.6,4.0,0.75,0.0
13065,a42fd3d06d2047b7b57eb14945596349,2015-12-14,M,74,52000.0,169.88,12.0,"[6, 102, 186, 216, 258, 408, 522, 552, 570, 582, 636, 648]",58.36,66.0,0.8,14.16,6.0,1.0,0.67
13066,055eab487b874f38b65f3edf31b5eb41,2014-03-28,M,64,59000.0,51.1,16.0,"[6, 30, 132, 246, 258, 318, 414, 438, 462, 504, 546, 558, 564, 618, 624, 642]",42.4,72.0,0.8,3.19,4.0,0.75,0.5
13067,fbded35ba79e4b898f5fc7faee6ff44f,2017-09-15,F,61,99000.0,172.69,6.0,"[210, 216, 510, 516, 552, 612]",80.4,102.0,0.4,28.78,3.0,0.67,0.67
13068,23546fb2449845b6b5a09bd9d33e900c,2017-10-21,F,19,58000.0,75.61,5.0,"[222, 240, 270, 396, 486]",66.0,228.0,0.4,15.12,2.0,1.0,0.5
13069,629dd4429347452f9e70fa9cf8821acf,2014-09-08,F,68,67000.0,57.64,16.0,"[36, 198, 222, 264, 354, 366, 408, 480, 564, 582, 600, 606, 648, 654, 690, 702]",44.4,12.0,1.0,3.6,5.0,0.4,0.6
13070,8ee581b9251e4000923afc441415b4a0,2017-11-05,M,51,66000.0,28.17,2.0,"[240, 660]",420.0,54.0,0.4,14.08,6.0,1.0,0.33
13071,2ec6176c4b194d20ab83a27a6560d79c,2018-04-23,M,47,51000.0,9.54,4.0,"[192, 246, 438, 450]",86.0,264.0,0.4,2.38,3.0,0.67,0.0
13072,b899d2bae701494d9a63a5294981709e,2018-01-09,M,73,32000.0,32.57,16.0,"[210, 222, 234, 282, 312, 324, 330, 354, 378, 534, 540, 570, 576, 600, 618, 642]",28.8,72.0,0.6,2.04,5.0,0.6,0.2
13073,66232943a1624fa280a83dfcf5e4077b,2014-02-16,M,58,48000.0,13.9,6.0,"[348, 468, 498, 564, 612, 666]",63.6,48.0,0.4,2.32,3.0,1.0,0.0
13074,ceb8c08d84884b8481edda3d1b369506,2017-10-01,M,57,67000.0,116.96000000000001,6.0,"[198, 468, 492, 534, 612, 708]",102.0,6.0,0.8,19.49,3.0,1.0,1.0
13075,a46de8779dc640e7a3212e47e5bc0e58,2014-01-07,M,67,30000.0,31.11,16.0,"[12, 30, 90, 96, 108, 114, 120, 156, 234, 240, 300, 354, 366, 510, 552, 636]",41.6,78.0,0.8,1.94,5.0,0.8,0.0
13076,a2c5e6174814461c87ad9c4b6c9c6b05,2017-12-16,M,54,46000.0,94.33,7.0,"[90, 102, 162, 318, 486, 528, 570]",80.0,144.0,0.8,13.48,3.0,0.67,0.33
13077,76358128b4bb47fcb712c0198f5121d1,2015-11-21,M,53,58000.0,166.04,10.0,"[24, 72, 210, 324, 408, 474, 552, 648, 684, 696]",74.67,18.0,1.0,16.6,6.0,0.83,0.67
13078,b2daf4ff73cc4791b6ae6d9c41223b69,2016-11-03,O,85,65000.0,97.8,6.0,"[18, 54, 186, 198, 414, 456]",87.6,258.0,0.6,16.3,4.0,1.0,0.5
13079,785231f27bc642aaba43022e1dcdd72b,2018-02-20,F,50,97000.0,109.58000000000001,4.0,"[162, 390, 432, 636]",158.0,78.0,0.6,27.4,4.0,0.5,0.25
13080,2500fe5284fe48bda992027d36355059,2017-02-01,F,51,72000.0,19.57,1.0,[450],264.0,264.0,0.2,19.57,5.0,0.2,0.2
13081,a5b421b4863d499092959fce048cb9c4,2015-11-17,F,40,71000.0,200.5,11.0,"[60, 90, 108, 132, 216, 330, 372, 462, 474, 480, 594]",53.4,120.0,0.8,18.23,4.0,1.0,1.0
13082,2cf11dc12eb14bec91363b1a67807206,2016-03-15,F,52,55000.0,126.67,9.0,"[0, 24, 54, 84, 186, 228, 234, 246, 534]",66.75,180.0,0.6,14.07,5.0,1.0,0.6
13083,bf53544c639d4f098e89adf4643f9d73,2017-10-22,M,52,80000.0,73.22,3.0,"[144, 474, 528]",192.0,186.0,0.6,24.41,5.0,1.0,0.2
13084,840c0482bdef409e80de947eb97c5355,2015-11-13,M,39,35000.0,58.1,18.0,"[216, 228, 234, 258, 282, 366, 378, 432, 456, 468, 480, 492, 504, 582, 630, 666, 684, 708]",28.94,6.0,0.8,3.23,5.0,1.0,0.4
13085,cbae4f5290184c7aadc7ec965547b0e1,2018-06-16,M,62,43000.0,9.6,6.0,"[102, 156, 372, 384, 516, 594]",98.4,120.0,0.6,1.6,4.0,0.75,0.0
13086,cc1799daea854f6ab213987868322e76,2016-05-21,M,55,39000.0,68.13,8.0,"[42, 84, 90, 264, 576, 624, 630, 702]",94.29,12.0,0.8,8.52,3.0,0.33,0.33
13087,dc224c4d8c4d43fdbb046fcbc2ec565b,2017-11-23,M,44,70000.0,28.669999999999998,9.0,"[12, 78, 204, 216, 246, 414, 432, 486, 498]",60.75,216.0,0.6,3.19,6.0,1.0,0.0
13088,837b35813eaa47499092f681a8f4a025,2018-02-17,F,52,73000.0,89.67,4.0,"[12, 72, 462, 582]",190.0,132.0,0.6,22.42,5.0,1.0,1.0
13089,1d26d16100774ea88008e8c26eb655cf,2017-06-28,M,45,54000.0,103.46000000000001,22.0,"[18, 30, 84, 96, 168, 222, 288, 300, 318, 372, 378, 402, 432, 468, 576, 606, 612, 618, 642, 660, 666, 678]",31.43,36.0,1.0,4.7,4.0,1.0,0.5
13090,0653f4c3e0524329896a2cbb7a423090,2017-06-04,F,77,56000.0,161.25,11.0,"[84, 90, 252, 384, 432, 492, 504, 552, 582, 600, 660]",57.6,54.0,0.8,14.66,4.0,1.0,0.75
13091,3c9568abe3584e80940440d2c51402b3,2016-02-28,F,50,118000.0,237.4,9.0,"[36, 150, 276, 312, 318, 372, 396, 468, 498]",57.75,216.0,0.6,26.38,5.0,0.6,0.6
13092,7af54ea6250c4aa0941733ec8a18b821,2015-10-26,F,64,103000.0,236.70999999999998,8.0,"[30, 66, 114, 126, 180, 342, 390, 522]",70.29,192.0,0.8,29.59,5.0,0.6,1.0
13093,449998edcac44f3b82af0af9f36aedc7,2018-06-30,M,46,48000.0,8.55,4.0,"[288, 600, 618, 696]",136.0,18.0,0.6,2.14,5.0,0.8,0.0
13094,a93cb9e04f5a4ffa8beeb6e6a51333ca,2017-02-10,M,40,41000.0,61.19,21.0,"[30, 66, 72, 90, 114, 150, 390, 408, 438, 456, 468, 540, 564, 606, 618, 630, 636, 642, 654, 690, 696]",33.3,18.0,0.8,2.91,4.0,1.0,0.75
13095,3ccea2fc4ef74d01842d3edc32d99b4d,2017-11-13,F,76,76000.0,97.12,4.0,"[24, 168, 510, 606]",194.0,108.0,0.6,24.28,6.0,0.33,0.67
13096,672ea74b67fc44dc8ffa6ebe935c5c64,2016-03-16,F,47,70000.0,134.73000000000002,6.0,"[84, 156, 378, 534, 564, 696]",122.4,18.0,0.8,22.46,3.0,1.0,1.0
13097,268462c0904d48b0b2db3c3d27ea8dd3,2016-03-21,F,89,76000.0,165.8,9.0,"[60, 252, 366, 396, 444, 522, 558, 588, 678]",77.25,36.0,1.0,18.42,4.0,0.75,1.0
13098,4bffdccc6681472b9b61da924657de14,2018-03-26,F,63,74000.0,246.07999999999998,12.0,"[114, 150, 180, 198, 204, 276, 300, 312, 384, 486, 546, 570]",41.45,144.0,0.8,20.51,5.0,1.0,0.6
13099,50e5377100774af28329fc40966a98c0,2017-04-21,M,51,70000.0,56.45,16.0,"[18, 24, 48, 60, 72, 84, 294, 342, 396, 408, 438, 468, 504, 666, 696, 714]",46.4,0.0,1.0,3.53,4.0,0.75,0.75
13100,3750a54af7cf42659cea773004dca8e3,2018-04-12,M,85,63000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
13101,5fdc1b6ce86e467db2e6de154e98af9f,2018-06-24,M,67,59000.0,22.71,4.0,"[294, 396, 402, 498]",68.0,216.0,0.4,5.68,6.0,1.0,0.17
13102,9206ea0810554e108e66f0cc3058b539,2017-10-29,M,63,91000.0,273.3,12.0,"[0, 30, 42, 90, 96, 144, 168, 384, 438, 450, 528, 546]",49.64,168.0,0.8,22.78,5.0,1.0,0.8
13103,ddb0fdd5873a446283eb889546c19655,2017-09-22,M,30,34000.0,26.27,11.0,"[216, 372, 408, 420, 432, 444, 450, 474, 570, 582, 696]",48.0,18.0,0.8,2.39,3.0,0.67,0.33
13104,8aa88bcb47254fe8940501f64f706574,2017-11-07,M,60,31000.0,10.309999999999999,7.0,"[0, 60, 282, 420, 450, 480, 654]",109.0,60.0,0.8,1.47,5.0,0.2,0.0
13105,0e957fd8c76e40b8bf5beb169a575412,2016-04-19,M,61,72000.0,169.81,6.0,"[144, 156, 198, 408, 558, 618]",94.8,96.0,0.8,28.3,3.0,0.67,0.33
13106,09d4dc01d9d74d5d87f8b537f2e248b4,2017-08-26,F,73,62000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
13107,210fe4b56f4c4e868cebde8685add8d9,2018-02-28,M,30,61000.0,6.4,3.0,"[534, 618, 630]",48.0,84.0,0.2,2.13,5.0,0.2,0.0
13108,9352d2f07521405b992e09a26d10ca2e,2018-05-23,M,56,50000.0,34.629999999999995,2.0,"[162, 636]",474.0,78.0,0.4,17.31,5.0,1.0,0.2
13109,f3aa663814b04ceaa45598499f588007,2018-06-30,M,27,61000.0,22.29,5.0,"[348, 426, 432, 600, 696]",87.0,18.0,0.6,4.46,4.0,1.0,0.25
13110,43aae84d54144c1bacf027bbb00f4ffa,2017-08-29,M,58,67000.0,51.0,14.0,"[60, 78, 114, 120, 144, 210, 246, 276, 318, 342, 600, 618, 642, 696]",48.92,18.0,1.0,3.64,5.0,0.6,0.4
13111,ebaf30c4b8e643f69a78f5fddcdc42ae,2016-03-14,F,54,39000.0,66.64,8.0,"[36, 282, 324, 396, 468, 558, 648, 660]",89.14,54.0,0.8,8.33,4.0,0.25,0.5
13112,39b5141021e94f5ab6ac11139e61b582,2018-03-03,F,53,42000.0,59.04,6.0,"[216, 258, 312, 480, 516, 606]",78.0,108.0,0.6,9.84,3.0,0.67,0.67
13113,e494148518a34e9d977b9ba6005f399e,2016-11-12,M,89,56000.0,14.309999999999999,2.0,"[348, 612]",264.0,102.0,0.4,7.15,3.0,1.0,0.0
13114,7398c8784f3b436e9d7e312f1472ce26,2016-07-12,F,56,98000.0,954.3000000000001,7.0,"[18, 84, 384, 438, 462, 606, 690]",112.0,24.0,0.8,136.33,5.0,0.4,0.6
13115,a42d922636524c8c93b20b5c1be1d933,2018-01-20,M,72,68000.0,67.76,4.0,"[66, 246, 342, 468]",134.0,246.0,0.6,16.94,3.0,1.0,0.67
13116,cc960175c81742beaaa1b7d57362e1a0,2016-09-24,M,74,39000.0,182.01,21.0,"[36, 66, 72, 192, 240, 246, 300, 312, 366, 396, 414, 432, 456, 492, 516, 606, 624, 630, 642, 678, 684]",32.4,30.0,1.0,8.67,6.0,0.67,0.83
13117,0632e74a24484c819d06eb086298c406,2017-12-12,M,52,72000.0,117.94,5.0,"[30, 180, 288, 498, 600]",142.5,114.0,0.8,23.59,6.0,1.0,0.67
13118,d438aaa243964d3eaf0d1f03d041c269,2017-12-28,M,44,37000.0,17.27,6.0,"[372, 408, 456, 474, 594, 600]",45.6,114.0,0.4,2.88,6.0,0.83,0.17
13119,93afa7690b4545beaa80d6137191a204,2015-11-03,F,57,71000.0,217.84,12.0,"[0, 12, 78, 84, 90, 186, 342, 456, 522, 576, 606, 612]",55.64,102.0,0.8,18.15,6.0,1.0,0.83
13120,144c6d2b074d4984965f3361da611b7b,2017-05-17,F,27,65000.0,130.31,7.0,"[30, 78, 138, 156, 468, 564, 594]",94.0,120.0,0.6,18.62,2.0,0.5,1.0
13121,c467dd04ee094c8f99721458ec7b546b,2018-06-14,F,45,78000.0,0.0,0.0,,715.0,715.0,0.0,0.0,4.0,1.0,0.0
13122,1f91f4ea7db74b4e9926080aef934e0f,2016-07-14,M,76,85000.0,128.14,6.0,"[132, 144, 438, 528, 570, 642]",102.0,72.0,0.6,21.36,4.0,1.0,0.75
13123,dffc27c50ea740c1a15d9b211c5a2bed,2016-04-27,M,59,53000.0,29.88,2.0,"[450, 648]",198.0,66.0,0.4,14.94,6.0,0.83,0.67
13124,3d78362d314b43179af19945cfba03db,2017-09-04,M,53,89000.0,826.1500000000001,11.0,"[66, 114, 120, 372, 414, 426, 462, 468, 528, 546, 642]",57.6,72.0,0.6,75.1,5.0,0.8,0.8
13125,de533685059645ea871c125b10528e76,2017-12-30,M,55,71000.0,65.56,18.0,"[18, 84, 96, 114, 144, 162, 372, 378, 390, 402, 432, 438, 552, 564, 606, 666, 672, 684]",39.18,30.0,0.8,3.64,5.0,0.8,0.6
13126,37c6c9268f3b4b6ab340266bb0177d9e,2017-11-30,M,56,102000.0,238.44,8.0,"[12, 108, 162, 258, 270, 528, 648, 690]",96.86,24.0,0.8,29.8,4.0,0.5,0.75
13127,33cc2d9ac6d544b6a3dc2cc2a9eae11a,2016-09-07,F,59,52000.0,187.79,13.0,"[66, 84, 96, 180, 186, 204, 246, 390, 414, 450, 462, 600, 696]",52.5,18.0,1.0,14.45,4.0,1.0,0.75
13128,87f6c3825bbf4a6db67dc6186963de06,2016-05-26,F,59,48000.0,148.18,11.0,"[132, 186, 228, 312, 396, 504, 576, 582, 606, 642, 678]",54.6,36.0,1.0,13.47,2.0,1.0,1.0
13129,fa9676ee79fb41ce8cd275e01db1b2a1,2018-01-08,F,92,35000.0,75.44,8.0,"[78, 108, 162, 216, 336, 348, 372, 582]",72.0,132.0,0.8,9.43,5.0,0.8,0.6
13130,14cd68209b934834afcbc6f217ddde0a,2017-01-26,M,50,38000.0,42.3,18.0,"[24, 48, 270, 348, 378, 432, 450, 456, 468, 498, 528, 558, 594, 630, 642, 666, 678, 702]",39.88,12.0,1.0,2.35,6.0,0.5,0.5
13131,9bf2feb2b3ba4c439b040a257b71edb1,2016-08-13,F,52,94000.0,176.55,7.0,"[390, 456, 474, 492, 564, 576, 696]",51.0,18.0,0.6,25.22,5.0,0.8,0.6
13132,2e8c6f012b6a49208dd76bf9428c4342,2015-05-10,M,67,52000.0,40.36,14.0,"[132, 150, 324, 372, 378, 384, 402, 426, 432, 474, 492, 570, 630, 708]",44.31,6.0,1.0,2.88,4.0,0.75,0.5
13133,d81ed5c788bd49ec803bec849c64dbba,2016-10-10,F,78,113000.0,145.54,6.0,"[102, 258, 396, 612, 636, 708]",121.2,6.0,1.0,24.26,4.0,1.0,1.0
13134,e82b833c88b84840af1f58d7e006579a,2014-04-05,F,66,76000.0,814.99,8.0,"[204, 246, 354, 402, 438, 474, 600, 630]",60.86,84.0,0.6,101.87,4.0,1.0,0.75
13135,62780c3ed4554cc79bd6eed86533a05f,2018-03-29,M,29,62000.0,10.95,3.0,"[90, 180, 522]",216.0,192.0,0.6,3.65,4.0,0.5,0.25
13136,62762d7ff1c3464cbf159661670d53ce,2016-01-10,F,77,72000.0,178.64000000000001,10.0,"[180, 204, 222, 282, 426, 432, 450, 546, 552, 642]",51.33,72.0,0.6,17.86,3.0,0.67,0.67
13137,608c020e793c41aabc2570557ab38551,2015-10-19,F,64,61000.0,170.0,10.0,"[102, 204, 306, 396, 468, 570, 582, 612, 702, 714]",68.0,0.0,1.0,17.0,4.0,1.0,1.0
13138,c9cb085677a142878c7bed085d38975f,2017-12-21,M,48,30000.0,33.64,15.0,"[30, 60, 66, 78, 108, 378, 468, 480, 516, 552, 558, 564, 660, 672, 684]",46.71,30.0,0.8,2.24,4.0,1.0,0.25
13139,8b9658d02943407d8e014a9bc971a3d5,2018-05-12,O,20,58000.0,297.33,18.0,"[12, 60, 84, 114, 120, 150, 234, 330, 354, 372, 378, 456, 516, 540, 546, 588, 630, 708]",40.94,6.0,1.0,16.52,3.0,1.0,1.0
13140,fe5310fade5f45da938210ffef4609b7,2018-07-21,M,33,31000.0,18.990000000000002,9.0,"[12, 72, 258, 522, 570, 624, 642, 690, 708]",87.0,6.0,0.8,2.11,4.0,0.75,0.25
13141,8342730171dc4deb8e6ee3804fa34b5b,2017-09-14,M,63,56000.0,19.509999999999998,7.0,"[6, 126, 138, 186, 264, 420, 654]",108.0,60.0,0.8,2.79,4.0,0.5,0.25
13142,027c18923c0146e58ccd615f6a62d82f,2015-01-23,M,50,73000.0,24.55,11.0,"[108, 150, 186, 192, 204, 228, 246, 282, 318, 516, 528]",42.0,186.0,0.6,2.23,2.0,0.5,0.5
13143,75b137f86e5c480e95aa83c097eb1d5a,2013-09-23,F,61,76000.0,146.06,9.0,"[54, 96, 150, 180, 216, 270, 378, 528, 630]",72.0,84.0,0.8,16.23,6.0,1.0,0.67
13144,b3f0dd657399447e9a96247f9043a055,2017-07-19,M,33,54000.0,40.07,12.0,"[0, 24, 60, 90, 216, 234, 402, 420, 444, 462, 564, 654]",59.45,60.0,0.8,3.34,4.0,0.75,0.0
13145,5f5e8bfb91a048978d583d9312afa7ba,2017-12-09,M,78,98000.0,157.97,6.0,"[72, 120, 408, 546, 642, 708]",127.2,6.0,0.8,26.33,6.0,1.0,0.67
13146,0d5eac9a9e284f75b81b6d664a65c188,2016-05-24,M,66,51000.0,69.37,4.0,"[402, 462, 504, 714]",104.0,0.0,0.6,17.34,3.0,1.0,1.0
13147,6a0b499af13647149bb1b7ac322a5f50,2016-11-08,M,49,51000.0,36.29,6.0,"[294, 312, 330, 456, 606, 696]",80.4,18.0,0.8,6.05,4.0,0.5,0.25
13148,008d7088107b468893889da0ede0df5c,2017-09-10,M,24,42000.0,16.18,7.0,"[108, 120, 132, 192, 228, 432, 450]",57.0,264.0,0.6,2.31,6.0,0.83,0.0
13149,358ac3d8f34c424a88d08e18505b606b,2018-05-06,F,72,54000.0,3.33,2.0,"[324, 528]",204.0,186.0,0.4,1.66,4.0,0.5,0.0
13150,ba8457f994234f27bb0703e60518ba26,2014-10-19,M,78,61000.0,79.67,20.0,"[84, 150, 276, 354, 396, 408, 462, 480, 486, 510, 516, 540, 546, 564, 576, 594, 606, 612, 630, 672]",30.95,42.0,1.0,3.98,6.0,1.0,0.5
13151,5106103faf6b4040b9e9484b1dfee472,2017-12-04,F,57,45000.0,200.08,16.0,"[204, 234, 240, 294, 360, 378, 396, 402, 468, 492, 498, 516, 540, 558, 582, 624]",28.0,90.0,0.6,12.5,6.0,0.83,0.83
13152,5a7201882b9744a2a469676c762a3c22,2014-10-04,M,81,63000.0,55.69,17.0,"[42, 48, 60, 66, 96, 270, 396, 420, 450, 474, 486, 510, 528, 600, 618, 624, 654]",38.25,60.0,0.8,3.28,4.0,0.75,0.5
13153,1f816dc54c0144849c0a8154ba61a64f,2016-08-06,F,56,58000.0,27.77,8.0,"[6, 60, 186, 378, 462, 504, 660, 702]",99.43,12.0,1.0,3.47,6.0,0.33,0.17
13154,50df26fae8ea4fed859b18218e6c3ebc,2018-04-22,M,69,71000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
13155,0141d3870a424c03a20390040efad826,2018-03-01,M,70,60000.0,6.32,4.0,"[234, 432, 534, 630]",132.0,84.0,0.6,1.58,5.0,0.6,0.0
13156,8bd89a4fa5914510bbae8d884cc27c3b,2014-10-03,M,54,35000.0,99.67,10.0,"[66, 216, 270, 306, 324, 360, 444, 516, 546, 576]",56.67,138.0,0.8,9.97,3.0,0.67,0.0
13157,980510900b1b450fab56e15f4bf4a671,2018-05-25,F,44,86000.0,96.5,5.0,"[84, 114, 294, 480, 606]",130.5,108.0,0.8,19.3,4.0,1.0,0.75
13158,605093ef48be4ffe8b18614a9a69bb41,2018-05-28,M,73,46000.0,15.0,5.0,"[54, 162, 282, 432, 570]",129.0,144.0,0.8,3.0,3.0,0.67,0.0
13159,3d30c8c79e85402bab39c0c5adfa2b08,2017-10-05,M,83,94000.0,263.85,10.0,"[6, 24, 72, 192, 222, 252, 318, 378, 384, 516]",56.67,198.0,0.8,26.38,4.0,0.5,0.75
13160,6e6ab84f8a074fb38a69234134785b92,2016-02-06,M,62,88000.0,194.51,8.0,"[186, 246, 432, 540, 570, 588, 606, 666]",68.57,48.0,0.6,24.31,4.0,1.0,1.0
13161,6545703d7db34d2ea96ff20e21bb83c3,2018-04-26,F,21,72000.0,30.33,8.0,"[12, 108, 126, 270, 420, 540, 564, 702]",98.57,12.0,1.0,3.79,6.0,0.5,0.33
13162,d57fa2ef85d24235bf3860fe97c4ad08,2017-12-23,M,80,61000.0,77.53,21.0,"[6, 12, 24, 60, 72, 84, 90, 96, 108, 114, 288, 360, 384, 402, 408, 438, 486, 582, 636, 648, 690]",34.2,24.0,1.0,3.69,6.0,0.67,0.5
13163,b412bb251d9449199ef6081b97ff8da2,2018-05-28,M,86,93000.0,0.0,0.0,,715.0,715.0,0.0,0.0,4.0,1.0,0.0
13164,6643d7c8ca724345ba607f282f2788c2,2018-01-19,M,54,83000.0,19.34,1.0,[450],264.0,264.0,0.2,19.34,3.0,1.0,0.33
13165,6b4d182cc5e84be695cc26d01b9aafe2,2017-04-08,F,60,110000.0,68.4,3.0,"[36, 138, 372]",168.0,342.0,0.4,22.8,3.0,0.33,0.33
13166,a5873ee39d42414fb78c03e4b658757e,2016-05-17,F,71,32000.0,356.82,9.0,"[60, 108, 246, 438, 444, 450, 492, 540, 582]",65.25,132.0,0.8,39.65,5.0,0.6,0.6
13167,def155cf2d4944ce931bc304425f4660,2018-06-09,M,52,34000.0,24.509999999999998,6.0,"[36, 186, 420, 480, 618, 678]",128.4,36.0,1.0,4.08,3.0,0.0,0.0
13168,2d2908d5f81b4a0690002877cb35fd43,2015-02-26,F,87,68000.0,81.81,5.0,"[132, 378, 576, 654, 702]",142.5,12.0,0.8,16.36,5.0,0.4,0.8
13169,71d616e5417b486985e763b8f88ffe3d,2015-12-24,M,53,41000.0,126.17999999999999,11.0,"[318, 390, 426, 444, 456, 468, 486, 498, 612, 654, 678]",36.0,36.0,0.8,11.47,5.0,0.4,0.6
13170,dc3671b2bda24c8896b5ac9019efe7ba,2018-03-29,M,26,47000.0,21.59,6.0,"[48, 60, 120, 264, 462, 582]",106.8,132.0,0.8,3.6,5.0,0.2,0.4
13171,0f514f07701a4ae99075ba8826c9ba44,2017-10-14,F,62,86000.0,153.53,6.0,"[54, 252, 276, 492, 582, 588]",106.8,126.0,0.8,25.59,5.0,0.8,1.0
13172,64f2b7a9b500432bb6977afd6b88e54d,2017-11-12,M,38,67000.0,10.74,3.0,"[282, 486, 522]",120.0,192.0,0.6,3.58,5.0,0.4,0.0
13173,db336fdbe54f4832ac4e5a5337171381,2018-06-30,M,70,57000.0,14.91,5.0,"[90, 246, 438, 516, 546]",114.0,168.0,0.8,2.98,5.0,0.8,0.2
13174,ddf9d5af49294c7e84b66e63183dc3cb,2017-11-07,M,20,46000.0,10.399999999999999,5.0,"[348, 510, 534, 600, 654]",76.5,60.0,0.4,2.08,3.0,0.33,0.0
13175,02f638a6c98241c98b24a06ca489aac0,2017-12-07,M,67,46000.0,17.64,5.0,"[60, 216, 498, 648, 690]",157.5,24.0,1.0,3.53,4.0,1.0,0.0
13176,56b466556017430eb54250f26e444ec4,2017-10-30,M,21,67000.0,20.150000000000002,4.0,"[72, 216, 276, 588]",172.0,126.0,0.6,5.04,2.0,0.5,0.0
13177,251dba96cd2949c4ba222e1b66838ea1,2016-12-11,F,40,65000.0,321.71,18.0,"[120, 210, 234, 240, 258, 312, 372, 396, 408, 426, 432, 444, 492, 510, 528, 552, 576, 684]",33.18,30.0,1.0,17.87,4.0,0.75,0.75
13178,7941e15cbe26430ba70599b24aba588e,2017-06-20,F,88,98000.0,215.7,8.0,"[36, 42, 132, 144, 180, 228, 402, 624]",84.0,90.0,0.8,26.96,5.0,0.6,0.8
13179,c4259959b0eb473e9f3f9a0a7933fa11,2018-02-06,M,42,62000.0,0.0,0.0,,715.0,715.0,0.0,0.0,6.0,0.5,0.0
13180,708402c969f04eada7ecf3ec7a69c00f,2016-05-21,F,82,51000.0,176.55,11.0,"[24, 252, 312, 318, 354, 378, 390, 408, 420, 450, 510]",48.6,204.0,0.8,16.05,5.0,1.0,0.6
13181,44c270fc6c344e9ea396ca78c49c1d09,2015-08-30,F,84,38000.0,63.64,19.0,"[54, 72, 132, 150, 168, 192, 204, 234, 240, 276, 312, 330, 378, 384, 420, 432, 450, 504, 576]",29.0,138.0,0.8,3.35,5.0,0.8,0.4
13182,d29034255ed94a4791d154b1868c082d,2017-01-29,F,44,49000.0,487.26,15.0,"[42, 60, 90, 132, 150, 180, 228, 252, 294, 330, 348, 354, 546, 624, 636]",42.43,78.0,0.8,32.48,6.0,0.67,0.67
13183,45407d4bb6de4e7da3302f931eaa0e87,2017-02-28,M,26,65000.0,49.29,17.0,"[72, 138, 168, 174, 222, 234, 342, 402, 414, 426, 486, 552, 588, 630, 654, 660, 666]",37.12,48.0,0.8,2.9,6.0,0.67,0.33
13184,370f76ff7fd349098772754c803cfe22,2017-10-08,M,28,39000.0,135.51999999999998,14.0,"[120, 126, 144, 150, 168, 210, 228, 258, 372, 396, 510, 522, 582, 684]",43.38,30.0,1.0,9.68,6.0,1.0,0.67
